Brand,Title,Vendor,Handle,Product URL,Collection URL,Price,Price (raw),Available,Compare at,Tags,Image URL,Product ID,Variant ID
Lea Levett,Lea Levett Botanique Condtioner 350ml,Lea Levett,lea-levett-botanique-condtioner-350ml,https://lookskart.com/products/lea-levett-botanique-condtioner-350ml,https://lookskart.com/collections/lea-levett,"Rs. 3,800.00",3800.00,Yes,3800.00,Brand_Lea'Levett; Concern_Chemicaly Treated; Concern_Hair Care Female; Concern_Keratin Treated; Concern_Straightened Hair; Hair Care; Type_Hair Care; Type_Hair Care (F); Type_Hair Care Female; Type_Hair Straightener; Type_Kaeratin treated; Type_Keratin treated; Type_treatment; Type_Treatments,https://cdn.shopify.com/s/files/1/0624/7618/9904/files/HOMECARE_CONDITIONER.png?v=1749707615,8165151310032,44221921820880
Lea Levett,Lea Levett Botanique Shampoo 350ml,Lea Levett,lea-levett-botanique-shampoo-300ml,https://lookskart.com/products/lea-levett-botanique-shampoo-300ml,https://lookskart.com/collections/lea-levett,"Rs. 3,800.00",3800.00,Yes,3800.00,Brand_Lea'Levett; Concern_Hair Care Female; Concern_Keratin Treated; Hair Care; Type_Hair Care; Type_Hair Care (F); Type_Hair Care Female; Type_Hair Shampoo; Type_Hair Straightener; Type_Kaeratin treated; Type_Keratin treated; Type_Shampoo,https://cdn.shopify.com/s/files/1/0624/7618/9904/files/HOMECARE_SHAMPOO.png?v=1749707731,8165148328144,44221915300048
Lea Levett,Lea Levett Eternity Serum 50ml,Lea Levett,lea-levett-eternity-serum-50ml,https://lookskart.com/products/lea-levett-eternity-serum-50ml,https://lookskart.com/collections/lea-levett,"Rs. 5,000.00",5000.00,Yes,5000.00,Brand_Lea'Levett; Concern_Hair Care Female; Concern_Keratin Treated; Concern_Straightened Hair; Hair oil; Serum; Type_Hair Care; Type_Hair Care (F); Type_Hair Care Female; Type_Hair Serum; Type_Hair Serums; Type_Hair Straightener; Type_Kaeratin treated; Type_Keratin treated; Type_Serum,https://cdn.shopify.com/s/files/1/0624/7618/9904/files/Lea_Levett_Eternity_Serum_50ml.webp?v=1749709676,8165155504336,44221926080720
Lea Levett,Lea Levett Recovery Mask 237ml,Lea Levett,lea-levett-recovery-mask,https://lookskart.com/products/lea-levett-recovery-mask,https://lookskart.com/collections/lea-levett,"Rs. 3,099.00",3099.00,Yes,,Brand_Lea'Levett; Concern_Damaged Hair; Concern_Dry Hair; Concern_Frizzy Hair; Concern_Keratin Treated; For_Hair Care Female; Type_Hair Care; Type_Hair Care (F); Type_Mask; Type_Now Trending,https://cdn.shopify.com/s/files/1/0624/7618/9904/files/LLMask.png?v=1749635926,7831203021008,43154796871888
Lea Levett,Lea Levett Remedy Conditioner 300ml,Lea Levett,lea-levett-remedy-conditioner,https://lookskart.com/products/lea-levett-remedy-conditioner,https://lookskart.com/collections/lea-levett,"Rs. 2,800.00",2800.00,Yes,,Brand_Lea'Levett; Concern_Damaged Hair; Concern_Dry Hair; Concern_Dry Hair & Scalp; Concern_Keratin Treated; For_Hair Care Female; Type_Conditioner; Type_Hair Care; Type_Hair Care (F); Type_Now Trending,https://cdn.shopify.com/s/files/1/0624/7618/9904/files/LeaLevettRemedyConditioner300ml.jpg?v=1749710194,7831202922704,43154796740816
Lea Levett,Lea Levett Remedy Shampoo 300ml,Lea Levett,lea-levett-remedy-shampoo,https://lookskart.com/products/lea-levett-remedy-shampoo,https://lookskart.com/collections/lea-levett,"Rs. 2,800.00",2800.00,Yes,,bestseller; Brand_Lea'Levett; Concern_Damaged Hair; Concern_Dry Hair; Concern_Dry Hair & Scalp; Concern_Keratin Treated; For_Hair Care Female; Type_Hair Care; Type_Hair Care (F); Type_Shampoo,https://cdn.shopify.com/s/files/1/0624/7618/9904/files/Untitled_design_6.png?v=1748945097,7831202824400,43154796609744
Let's Shave,Lets Shave After Shave Balm - 100 ml,Lets Shave,lets-shave-after-shave-balm-100-ml,https://lookskart.com/products/lets-shave-after-shave-balm-100-ml,https://lookskart.com/collections/lets-shave,Rs. 299.00,299.00,Yes,,Brand_Lets shave; Type_balm; Type_shavebalm; Type_shavefoam; Type_shaving,https://cdn.shopify.com/s/files/1/0624/7618/9904/products/looks_0073_aftershavebalm.jpg?v=1671436486,7838748049616,43176128676048
Let's Shave,"Lets Shave Balls, Groin and Body Trimmer",Lets Shave,lets-shave-balls-groin-and-body-trimmer,https://lookskart.com/products/lets-shave-balls-groin-and-body-trimmer,https://lookskart.com/collections/lets-shave,"Rs. 2,999.00",2999.00,Yes,,Brand_Lets shave; Type_beard; Type_beardbrush; Type_brush; Type_prostyler,https://cdn.shopify.com/s/files/1/0624/7618/9904/products/looks_0160_2.jpg?v=1671191351,7838754504912,43176140177616
Let's Shave,Lets Shave Beard Body & Head (All In One Trimmer),Lets Shave,lets-shave-beard-body-head-all-in-one-trimmer,https://lookskart.com/products/lets-shave-beard-body-head-all-in-one-trimmer,https://lookskart.com/collections/lets-shave,"Rs. 1,999.00",1999.00,Yes,,Brand_Lets shave; Type_ballstrimmer; Type_bodytrimmer; Type_prostyler; Type_trimmer,https://cdn.shopify.com/s/files/1/0624/7618/9904/products/looks_0064_beardbodyheadtrimmer.jpg?v=1671433613,7838753947856,43176139292880
Let's Shave,Lets Shave Beard Brush,Lets Shave,lets-shave-beard-brush,https://lookskart.com/products/lets-shave-beard-brush,https://lookskart.com/collections/lets-shave,Rs. 599.00,599.00,Yes,,Brand_Lets Shave; Type_beardcomb; Type_beardstyler; Type_comb; Type_woodenbeardcomb,https://cdn.shopify.com/s/files/1/0624/7618/9904/products/looks_0053_d7GIM5-bsCv-1.jpg?v=1671432261,7838754996432,43176140996816
Let's Shave,Lets Shave Shave Foam - 200gm,Lets Shave,lets-shave-shave-foam-200gm,https://lookskart.com/products/lets-shave-shave-foam-200gm,https://lookskart.com/collections/lets-shave,Rs. 299.00,299.00,Yes,,Brand_Lets shave; Type_beard; Type_beardpen; Type_grooming; Type_styler,https://cdn.shopify.com/s/files/1/0624/7618/9904/products/looks_0005_shavefoam.jpg?v=1671192199,7838749556944,43176131363024
Let's Shave,Lets Shave Wooden Beard Comb,Lets Shave,lets-shave-wooden-beard-comb,https://lookskart.com/products/lets-shave-wooden-beard-comb,https://lookskart.com/collections/lets-shave,Rs. 299.00,299.00,Yes,,Brand_Rootdeep; Concern_antihairloss; Concern_hairfall; Concern_hairloss; Type_shampoo; Type_treatment,https://cdn.shopify.com/s/files/1/0624/7618/9904/products/looks_0085_41yDhpxhS7L._SR600_315_PIWhiteStrip_BottomLeft_0_35_SCLZZZZZZZ_FMpng_BG255_255_255.jpg?v=1671186430,7838760698064,43176150597840
Let's Shave,TAILOR'S Beard Oil 100% Natural 30 ml,looks,tailor-s-beard-oil-100-natural-30-ml,https://lookskart.com/products/tailor-s-beard-oil-100-natural-30-ml,https://lookskart.com/collections/lets-shave,"Rs. 2,475.00",2475.00,Yes,,Brand_Lets shave; Hair oil; natural; shave gel; shave oil; shaving oil; Type_Post Shave; Type_Pre Shave,https://cdn.shopify.com/s/files/1/0624/7618/9904/files/tailors-beard-oil-natural-30ml.jpg?v=1749559513,8325162369232,44603749826768
Let's Shave,TAILOR'S Beard Oil 30 ml,TAILOR'S,tailor-s-beard-oil-30-ml,https://lookskart.com/products/tailor-s-beard-oil-30-ml,https://lookskart.com/collections/lets-shave,"Rs. 1,875.00",1875.00,Yes,,Brand_Lets shave; Hair oil; shave gel; shave oil; shaving oil; Type_Post Shave; Type_Pre Shave,https://cdn.shopify.com/s/files/1/0624/7618/9904/files/tailors-beard-oil-bold-sophistication-30ml-445x445.jpg?v=1749559113,8325162303696,44603749499088
Moroccanoil,Moroccanoil | Curl Defining Cream 250ml,MOROCCAN OIL HAIR,moroccanoil-curl-defining-cream-250ml,https://lookskart.com/products/moroccanoil-curl-defining-cream-250ml,https://lookskart.com/collections/moroccan-oil-hair,"Rs. 3,340.00",3340.00,Yes,,Brand_Moroccanoil; Concern_Curly & Wavy; Type_Hair Cream; Type_Styling,https://cdn.shopify.com/s/files/1/0624/7618/9904/products/looks_0040_Moroccanoil_CurlDefiningCream250ML.jpg?v=1671196414,7832981078224,43158797287632
Moroccanoil,Moroccanoil | Curl Enhancing Conditioner For All Curl Types 250ml,MOROCCAN OIL HAIR,moroccanoil-curl-enhancing-conditioner-for-all-curl-types-250ml,https://lookskart.com/products/moroccanoil-curl-enhancing-conditioner-for-all-curl-types-250ml,https://lookskart.com/collections/moroccan-oil-hair,"Rs. 2,610.00",2610.00,Yes,,Brand_Moroccanoil; Concern_Curly & Wavy; Type_Conditioner; Type_Hair Care,https://cdn.shopify.com/s/files/1/0624/7618/9904/products/looks_0039_Moroccanoil_CurlEnhancingConditioner.jpg?v=1671196382,7832981405904,43158798598352
Moroccanoil,Moroccanoil | Curl Enhancing Shampoo For All Curl Types 250ml,MOROCCAN OIL HAIR,moroccanoil-curl-enhancing-shampoo-for-all-curl-types-250ml,https://lookskart.com/products/moroccanoil-curl-enhancing-shampoo-for-all-curl-types-250ml,https://lookskart.com/collections/moroccan-oil-hair,"Rs. 2,323.00",2323.00,Yes,,Brand_Moroccanoil; Concern_Curly & Wavy; Type_Hair Care; Type_Shampoo,https://cdn.shopify.com/s/files/1/0624/7618/9904/products/looks_0038_Moroccanoil_CurlEnhancingShampoo.jpg?v=1671196355,7832981242064,43158797549776
Moroccanoil,Moroccanoil | Dry Texture Spray 205ml For All Hair Types,MOROCCAN OIL HAIR,moroccanoil-dry-texture-spray-205ml-for-all-hair-types,https://lookskart.com/products/moroccanoil-dry-texture-spray-205ml-for-all-hair-types,https://lookskart.com/collections/moroccan-oil-hair,"Rs. 2,610.00",2610.00,Yes,,Brand_Moroccanoil; Type_Hair Spray; Type_Styling,https://cdn.shopify.com/s/files/1/0624/7618/9904/products/looks_0036_Moroccanoil_DryTextureSpray205ML.jpg?v=1671195522,7832979931344,43158796042448
Moroccanoil,Moroccanoil | Extra Volume Conditioner For Fine Hair 250ml,MOROCCAN OIL HAIR,moroccanoil-extra-volume-conditioner-for-fine-hair-250ml,https://lookskart.com/products/moroccanoil-extra-volume-conditioner-for-fine-hair-250ml,https://lookskart.com/collections/moroccan-oil-hair,"Rs. 2,610.00",2610.00,Yes,,Brand_Moroccanoil; Concern_Fine hair; Type_Conditioner; Type_Hair Care,https://cdn.shopify.com/s/files/1/0624/7618/9904/products/looks-images-2_0012_Moroccanoil_Extra-Volume-Conditioner.jpg?v=1672039403,7832975147216,43158782640336
Moroccanoil,Moroccanoil | Extra Volume Shampoo For Fine Hair 250ml,MOROCCAN OIL HAIR,moroccanoil-extra-volume-shampoo-for-fine-hair-250ml,https://lookskart.com/products/moroccanoil-extra-volume-shampoo-for-fine-hair-250ml,https://lookskart.com/collections/moroccan-oil-hair,"Rs. 2,323.00",2323.00,Yes,,Brand_Moroccanoil; Concern_Fine hair; Type_Hair Care; Type_Shampoo,https://cdn.shopify.com/s/files/1/0624/7618/9904/products/looks-images-2_0011_Moroccanoil_Extra-Volume-Shampoo.jpg?v=1672039242,7832974754000,43158781460688
Moroccanoil,Moroccanoil | Hydrating Conditioner For All Hair Types 250ml,MOROCCAN OIL HAIR,moroccanoil-hydrating-conditioner-for-all-hair-types-250ml,https://lookskart.com/products/moroccanoil-hydrating-conditioner-for-all-hair-types-250ml,https://lookskart.com/collections/moroccan-oil-hair,"Rs. 2,610.00",2610.00,Yes,,Brand_Moroccanoil; Concern_Dry Hair; Concern_Dry Hair & Scalp; Type_Conditioner; Type_Hair Care; Type_Hair Care (F),https://cdn.shopify.com/s/files/1/0624/7618/9904/products/looks-images-2_0010_Moroccanoil_Hydrating-Conditioner.jpg?v=1672039174,7832956764368,43158761341136
Moroccanoil,Moroccanoil | Hydrating Shampoo For All Hair Types 250ml,MOROCCAN OIL HAIR,moroccanoil-hydrating-shampoo-for-all-hair-types-250ml,https://lookskart.com/products/moroccanoil-hydrating-shampoo-for-all-hair-types-250ml,https://lookskart.com/collections/moroccan-oil-hair,"Rs. 2,323.00",2323.00,Yes,,Brand_Moroccanoil; Concern_Dry Hair; Concern_Dry Hair & Scalp; Type_Hair Care; Type_Hair Care (F); Type_Shampoo,https://cdn.shopify.com/s/files/1/0624/7618/9904/products/looks-images-2_0009_Moroccanoil_Hydrating-Shampoo-For-all-hair-types-250ml.jpg?v=1672038668,7831186833616,43154719146192
Moroccanoil,Moroccanoil | Hydrating Styling Cream For All Hair Types 300ml,MOROCCAN OIL HAIR,moroccanoil-hydrating-styling-cream-for-all-hair-types-300ml,https://lookskart.com/products/moroccanoil-hydrating-styling-cream-for-all-hair-types-300ml,https://lookskart.com/collections/moroccan-oil-hair,"Rs. 3,340.00",3340.00,Yes,,Brand_Moroccanoil; Type_Hair Cream; Type_Styling,https://cdn.shopify.com/s/files/1/0624/7618/9904/products/looks-images-2_0008_Moroccanoil_Hydrating-Styling-Cream.jpg?v=1672038270,7832973410512,43158779035856
Moroccanoil,Moroccanoil | Intense Curl Cream For Wavy To Curly Hair 300ml,MOROCCAN OIL HAIR,moroccanoil-intense-curl-cream-for-wavy-to-curly-hair-300ml,https://lookskart.com/products/moroccanoil-intense-curl-cream-for-wavy-to-curly-hair-300ml,https://lookskart.com/collections/moroccan-oil-hair,"Rs. 3,340.00",3340.00,Yes,,Brand_Moroccanoil; Concern_Curly & Wavy; Type_Conditioner; Type_Hair Care,https://cdn.shopify.com/s/files/1/0624/7618/9904/products/looks_0035_Moroccanoil_IntenseCurlCream.jpg?v=1671195389,7832981766352,43158799253712
Moroccanoil,Moroccanoil | Intense Hydrating Mask For Medium To Thick Dry Hair 250ml,MOROCCAN OIL HAIR,moroccanoil-intense-hydrating-mask-for-medium-to-thick-dry-hair-250ml,https://lookskart.com/products/moroccanoil-intense-hydrating-mask-for-medium-to-thick-dry-hair-250ml,https://lookskart.com/collections/moroccan-oil-hair,"Rs. 3,600.00",3600.00,Yes,,,https://cdn.shopify.com/s/files/1/0624/7618/9904/products/looks-images-2_0007_Moroccanoil_Intense-Hydrating-Mask-For-medium-to-thick-dry-hair--250ml.jpg?v=1672036864,7832968659152,43158773891280
Moroccanoil,Moroccanoil | Luminous Hairspray Strong 330ml,MOROCCAN OIL HAIR,moroccanoil-luminous-hairspray-strong-330ml,https://lookskart.com/products/moroccanoil-luminous-hairspray-strong-330ml,https://lookskart.com/collections/moroccan-oil-hair,"Rs. 2,610.00",2610.00,Yes,,Brand_Moroccanoil; Type_Hair Spray; Type_Styling,https://cdn.shopify.com/s/files/1/0624/7618/9904/products/looks_0032_Moroccanoil_LuminousHairsprayStrong330ML.jpg?v=1671195311,7832982159568,43158800302288
Moroccanoil,Moroccanoil | Moisture Repair Conditioner|250ml For Weakened And Damaged Hair,MOROCCAN OIL HAIR,moroccanoil-moisture-repair-conditioner-250ml-for-weakened-and-damaged-hair,https://lookskart.com/products/moroccanoil-moisture-repair-conditioner-250ml-for-weakened-and-damaged-hair,https://lookskart.com/collections/moroccan-oil-hair,"Rs. 2,160.00",2160.00,Yes,,Brand_Moroccanoil; Concern_Damaged Hair; Type_Conditioner; Type_Hair Care; Type_Hair Care (F),https://cdn.shopify.com/s/files/1/0624/7618/9904/products/looks-images-2_0014_Moroccanoil-Moisture-Repair-Shampoo-250ml-For-weakened-and-damaged-hair.jpg?v=1672039570,7831181295824,43154650759376
Moroccanoil,Moroccanoil | Moisture Repair Shampoo|250ml For Weakened And Damaged Hair,MOROCCAN OIL HAIR,moroccanoil-moisture-repair-shampoo-250ml-for-weakened-and-damaged-hair,https://lookskart.com/products/moroccanoil-moisture-repair-shampoo-250ml-for-weakened-and-damaged-hair,https://lookskart.com/collections/moroccan-oil-hair,"Rs. 2,163.00",2163.00,Yes,,Brand_Moroccanoil; Concern_Damaged Hair; Type_Hair Care; Type_Hair Care (F); Type_Shampoo,https://cdn.shopify.com/s/files/1/0624/7618/9904/files/Moroccanoil_Moisture_Repair_Shampoo250ml_For_Weakened_And_Damaged_Hair.png?v=1749711030,7831181394128,43154652299472
Moroccanoil,Moroccanoil | Moroccanoil Treatment Light|100ml For Fine Or Light-Coloured Hair,MOROCCAN OIL HAIR,moroccanoil-moroccanoil-treatment-light-100ml-for-fine-or-light-coloured-hair,https://lookskart.com/products/moroccanoil-moroccanoil-treatment-light-100ml-for-fine-or-light-coloured-hair,https://lookskart.com/collections/moroccan-oil-hair,"Rs. 4,320.00",4320.00,Yes,,Brand_Moroccanoil; Concern_Damaged Hair; Concern_Fine Hair; Type_Hair Care; Type_Hair Care (F); Type_Hair Oil; Type_Hair Serums; Type_Styling,https://cdn.shopify.com/s/files/1/0624/7618/9904/products/51.jpg?v=1672296722,7831186538704,43154715902160
Moroccanoil,Moroccanoil | Moroccanoil Treatment Original|100ml For All Hair Types,MOROCCAN OIL HAIR,moroccanoil-moroccanoil-treatment-original-100ml-for-all-hair-types,https://lookskart.com/products/moroccanoil-moroccanoil-treatment-original-100ml-for-all-hair-types,https://lookskart.com/collections/moroccan-oil-hair,"Rs. 4,320.00",4320.00,Yes,,Brand_Moroccanoil; Concern_Damaged Hair; Type_Hair Care; Type_Hair Care (F); Type_Hair Oil; Type_Hair Serums; Type_Styling,https://cdn.shopify.com/s/files/1/0624/7618/9904/products/looks-images-2_0006_Moroccanoil_Moroccanoil-Treatment-Original_100ml-For-all-hair-types.jpg?v=1672036585,7831186211024,43154713379024
Moroccanoil,Moroccanoil | Restorative Hair Mask|250ml For Weakened And Damaged Hair,MOROCCAN OIL HAIR,moroccanoil-restorative-hair-mask-250ml-for-weakened-and-damaged-hair,https://lookskart.com/products/moroccanoil-restorative-hair-mask-250ml-for-weakened-and-damaged-hair,https://lookskart.com/collections/moroccan-oil-hair,"Rs. 3,870.00",3870.00,Yes,,Brand_Moroccanoil; Concern_Damaged Hair; Type_Hair Care; Type_Hair Care (F); Type_Mask,https://cdn.shopify.com/s/files/1/0624/7618/9904/products/looks-images-2_0013_Moroccanoil-Restorative-Hair-Mask-250ml-For-weakened-and-damaged-hair.jpg?v=1672039471,7831185850576,43154709577936
Moroccanoil,Moroccanoil | Root Boost For Fine To Medium Hair 250ml,MOROCCAN OIL HAIR,moroccanoil-root-boost-for-fine-to-medium-hair-250ml,https://lookskart.com/products/moroccanoil-root-boost-for-fine-to-medium-hair-250ml,https://lookskart.com/collections/moroccan-oil-hair,"Rs. 2,610.00",2610.00,Yes,,Brand_Moroccanoil; Concern_Fine Hair; Type_Hair Spray; Type_Styling,https://cdn.shopify.com/s/files/1/0624/7618/9904/products/looks-images-2_0005_Moroccanoil_Root-Boost.jpg?v=1672036467,7832975966416,43158785032400
Moroccanoil,Moroccanoil | Texture Clay 75ml For All Hair Types,MOROCCAN OIL HAIR,moroccanoil-texture-clay-75ml-for-all-hair-types,https://lookskart.com/products/moroccanoil-texture-clay-75ml-for-all-hair-types,https://lookskart.com/collections/moroccan-oil-hair,"Rs. 3,150.00",3150.00,Yes,,Brand_Moroccanoil; Type_clay & Pomades; Type_Styling,https://cdn.shopify.com/s/files/1/0624/7618/9904/products/looks_0060_Moroccanoil_TEXTURECLAY75ML.jpg?v=1671433218,7832979210448,43158795157712
Moroccanoil,Moroccanoil | Thickening Lotion For Fine To Medium Hair 100ml,MOROCCAN OIL HAIR,moroccanoil-thickening-lotion-for-fine-to-medium-hair-100ml,https://lookskart.com/products/moroccanoil-thickening-lotion-for-fine-to-medium-hair-100ml,https://lookskart.com/collections/moroccan-oil-hair,"Rs. 3,150.00",3150.00,Yes,,Brand_Moroccanoil; Concern_Fine Hair; Type_hair Cream; Type_Styling,https://cdn.shopify.com/s/files/1/0624/7618/9904/products/looks-images-2_0003_Moroccanoil_Thickening-Lotion.jpg?v=1672036380,7832977080528,43158788047056
Moroccanoil,Moroccanoil | Weightless Hydrating Mask For Fine Dry Hair 250ml,MOROCCAN OIL HAIR,moroccanoil-weightless-hydrating-mask-for-fine-dry-hair-250ml,https://lookskart.com/products/moroccanoil-weightless-hydrating-mask-for-fine-dry-hair-250ml,https://lookskart.com/collections/moroccan-oil-hair,"Rs. 3,780.00",3780.00,Yes,,Brand_Moroccanoil; Concern_Dry Hair; Concern_Dry Hair & Scalp; Type_Hair Care; Type_Mask,https://cdn.shopify.com/s/files/1/0624/7618/9904/products/looks-images-2_0001_Moroccanoil_Weightless-Hydrating-Mask-For-fine-dry-hair-250ml.jpg?v=1672036258,7832964038864,43158768779472
pH Plex (Phplex),pH Plex Conditioner 250ml,Looks Kart,ph-plex-conditioner-250ml,https://lookskart.com/products/ph-plex-conditioner-250ml,https://lookskart.com/search?q=ph+plex&type=product,"Rs. 2,950.00",2950.00,Yes,,Type_Hair Care; Type_Hair Care (F),https://cdn.shopify.com/s/files/1/0624/7618/9904/files/condi-phpleximages_pHPlexConditioner_bottle250ml_d783f9ea-d52f-452f-b4e8-5c7ef58c17a3.webp?v=1763216175,8393177071824,44852308410576
pH Plex (Phplex),pH Plex Shampoo 250ml,Looks Kart,ph-plex-shampoo-250ml,https://lookskart.com/products/ph-plex-shampoo-250ml,https://lookskart.com/search?q=ph+plex&type=product,"Rs. 2,358.00",2358.00,Yes,,Type_Hair Care; Type_Hair Care (F); Type_Shampoo,https://cdn.shopify.com/s/files/1/0624/7618/9904/files/phpleximages_pHPlexShampoo_bottle250ml_94377e5d-8ee6-41b2-8840-55c9e4f61bd4.webp?v=1763216017,8393177006288,44852307820752
pH Plex (Phplex),pH Plex Step 3 150ml,Looks Kart,ph-plex-step-3-150ml,https://lookskart.com/products/ph-plex-step-3-150ml,https://lookskart.com/search?q=ph+plex&type=product,"Rs. 3,950.00",3950.00,Yes,,Type_Hair Care; Type_Hair Care (F),https://cdn.shopify.com/s/files/1/0624/7618/9904/files/creamphpleximages_pHPlexStep3_Tube150ml_637df599-819a-4660-8cb4-7eda90cb0171.webp?v=1763216337,8393177268432,44852309459152
Root Deep,Root Deep Scalp Shampoo for Hair Fall Reduction 200ML,Root Deep,root-deep-hair-retention-therapy-shampoo,https://lookskart.com/products/root-deep-hair-retention-therapy-shampoo,https://lookskart.com/collections/root-deep,"Rs. 2,300.00",2300.00,Yes,,Brand_Rootdeep; Concern_antihairloss; Concern_hairfall; Concern_hairloss; Type_shampoo; Type_treatment,https://cdn.shopify.com/s/files/1/0624/7618/9904/products/looks_0008_Root-Deep-Shampoo-0.jpg?v=1671192405,7838762008784,43176152924368
Schwarzkopf,Schwarzkopf Professional OSiS+ Bounty Balm | 150ml,schwarzkopf,schwarzkopf-professional-osis-bounty-balm-150ml,https://lookskart.com/products/schwarzkopf-professional-osis-bounty-balm-150ml,https://lookskart.com/collections/schwarzkopfprof-professional,"Rs. 1,550.00",1550.00,Yes,,Type_Hair Care,https://cdn.shopify.com/s/files/1/0624/7618/9904/files/Schwarzkopf_Professional_OSiS_Bounty_Balm_150ml.png?v=1749710333,8114401411280,44075195957456
Schwarzkopf,Schwarzkopf Professional OSiS+ Curl Jam - Curl Defining Gel for Hair styling I 300 ml,schwarzkopf,schwarzkopf-professional-osis-curl-jam-curl-defining-gel-for-hair-styling-i-300-ml,https://lookskart.com/products/schwarzkopf-professional-osis-curl-jam-curl-defining-gel-for-hair-styling-i-300-ml,https://lookskart.com/collections/schwarzkopfprof-professional,"Rs. 1,800.00",1800.00,Yes,,Type_Hair Care; Type_Styling,https://cdn.shopify.com/s/files/1/0624/7618/9904/files/Curljam.webp?v=1718084975,8114404982992,44075202707664
Schwarzkopf,Schwarzkopf Professional OSiS+ Elastic Hold Hairspray | 500ml,schwarzkopf,schwarzkopf-professional-osis-elastic-hold-hairspray-500ml,https://lookskart.com/products/schwarzkopf-professional-osis-elastic-hold-hairspray-500ml,https://lookskart.com/collections/schwarzkopfprof-professional,"Rs. 2,200.00",2200.00,Yes,,,https://cdn.shopify.com/s/files/1/0624/7618/9904/files/elastichold.webp?v=1718085462,8114637799632,44075631771856
Schwarzkopf,Schwarzkopf Professional Osis+ Flatliner Heat Protection Spray | 200 ml,schwarzkopf,schwarzkopf-professional-osis-flatliner-heat-protection-spray-200ml,https://lookskart.com/products/schwarzkopf-professional-osis-flatliner-heat-protection-spray-200ml,https://lookskart.com/collections/schwarzkopfprof-professional,"Rs. 1,450.00",1450.00,Yes,,Brand_Schwarzkopf; For_Men; Type_Mousse; Type_Styling,https://cdn.shopify.com/s/files/1/0624/7618/9904/files/B0CB98FTTQ.MAIN.jpg?v=1712047327,7836730032336,43169568391376
Schwarzkopf,Schwarzkopf Professional OSiS+ Flexwax Strong Hair styling Cream Wax | 85 ml,schwarzkopf,schwarzkopf-professional-osis-flexwax-cream-wax-85ml,https://lookskart.com/products/schwarzkopf-professional-osis-flexwax-cream-wax-85ml,https://lookskart.com/collections/schwarzkopfprof-professional,"Rs. 1,300.00",1300.00,Yes,,Brand_Schwarzkopf; hair ceam,https://cdn.shopify.com/s/files/1/0624/7618/9904/files/B0BYBBD47W.MAIN.jpg?v=1712040890,7917698908368,43495518863568
Schwarzkopf,Schwarzkopf Professional OSiS+ Glow Anti-Frizz Shine Serum | 50 ml,schwarzkopf,schwarzkopf-professional-osis-glow-anti-frizz-shine-serum-50-ml,https://lookskart.com/products/schwarzkopf-professional-osis-glow-anti-frizz-shine-serum-50-ml,https://lookskart.com/collections/schwarzkopfprof-professional,"Rs. 1,200.00",1200.00,Yes,,Type_Hair Care,https://cdn.shopify.com/s/files/1/0624/7618/9904/files/glow.webp?v=1718094159,8114725126352,44075777196240
Schwarzkopf,Schwarzkopf Professional OSiS+ Grip Extra Strong Hair Styling Mousse | 200 ml,schwarzkopf,schwarzkopf-professional-osis-grip-extreme-hold-mousse-200ml,https://lookskart.com/products/schwarzkopf-professional-osis-grip-extreme-hold-mousse-200ml,https://lookskart.com/collections/schwarzkopfprof-professional,"Rs. 1,450.00",1450.00,Yes,,Brand_Schwarzkopf; Type_Curly & wavy; Type_Hair Cream; Type_Styling,https://cdn.shopify.com/s/files/1/0624/7618/9904/files/B0BZB65YG2.MAIN.jpg?v=1712048959,7836737470672,43169575993552
Schwarzkopf,Schwarzkopf Professional OSiS+ Hair Styling Dust It | 10g,schwarzkopf,schwarzkopf-professional-texture-powder-10gr,https://lookskart.com/products/schwarzkopf-professional-texture-powder-10gr,https://lookskart.com/collections/schwarzkopfprof-professional,"Rs. 1,000.00",1000.00,Yes,,,https://cdn.shopify.com/s/files/1/0624/7618/9904/files/B00B5PFYGO.MAIN.jpg?v=1749637352,7836755755216,43169594245328
Schwarzkopf,Schwarzkopf Professional OSiS+ Mess Up Hair Styling Matte Paste | 100 ml,schwarzkopf,schwarzkopf-professional-osis-mess-up-matte-paste-100ml,https://lookskart.com/products/schwarzkopf-professional-osis-mess-up-matte-paste-100ml,https://lookskart.com/collections/schwarzkopfprof-professional,"Rs. 1,300.00",1300.00,Yes,,Brand_Schwarzkopf; For_Men; Type_Gel & Waxes; Type_Styling,https://cdn.shopify.com/s/files/1/0624/7618/9904/files/B0BYLG74WG.MAIN.jpg?v=1712040259,7836696641744,43169534148816
Schwarzkopf,Schwarzkopf Professional OSiS+ Sparkler Hair Styling Shine Spray | 300 ml,schwarzkopf,schwarzkopf-professional-osis-sparkler-shine-spray-300ml,https://lookskart.com/products/schwarzkopf-professional-osis-sparkler-shine-spray-300ml,https://lookskart.com/collections/schwarzkopfprof-professional,"Rs. 1,450.00",1450.00,Yes,,Brand_Schwarzkopf; Type_Hair Care; Type_Heat Protectant,https://cdn.shopify.com/s/files/1/0624/7618/9904/files/B01DAFX8TQ.MAIN.jpg?v=1712046827,7836721578192,43169558790352
